BAD,LOAN,LOANDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,APPDATE,CITY,STATE,DIVISION,REGION
0.0,26200.0,4932.3,7716.0,DebtCon,Other,23.0,,1.0,286.18165514,0.0,29.0,39.676304649,2018-01-28,nome,Texas,West South Central,South
0.0,26200.0,14959.9,18186.9,DebtCon,Other,1.0,0.0,0.0,204.02898979,0.0,35.0,39.800879561,2018-02-12,winter park,Florida,South Atlantic,South
0.0,26200.0,10093.1,13262.7,DebtCon,Office,11.0,0.0,1.0,169.03209387,0.0,28.0,41.089569186,2017-01-27,winter springs,Florida,South Atlantic,South
1.0,26200.0,5159.9,8714.8,DebtCon,Other,,0.0,0.0,129.93392053,2.0,19.0,,2017-09-29,avondale,Arizona,Mountain,West
0.0,26200.0,18925.2,24175.4,DebtCon,Other,9.0,0.0,0.0,97.314887744,2.0,25.0,40.312697726,2020-06-12,west harrison,New York,Middle Atlantic,Northeast
0.0,26300.0,8729.1,12253.1,DebtCon,ProfExe,10.0,0.0,1.0,128.48325812,0.0,18.0,27.837509605,2017-10-27,harvey,Illinois,East North Central,Midwest
0.0,26300.0,,3731.0,CarImp,Other,26.0,0.0,0.0,92.855129432,2.0,15.0,27.217028651,2017-05-27,winston-salem,North Carolina,South Atlantic,South
0.0,26300.0,9433.7,12305.4,DebtCon,ProfExe,0.0,1.0,0.0,204.91733941,2.0,38.0,35.725852186,2017-04-04,newark,Ohio,East North Central,Midwest
0.0,26300.0,14760.0,18420.7,DebtCon,ProfExe,5.0,0.0,0.0,310.34814574,0.0,35.0,38.235086271,2018-09-01,longview,Texas,West South Central,South
0.0,26300.0,11830.4,17781.9,DebtCon,Sales,17.0,0.0,0.0,299.21725229,1.0,30.0,34.368269329,2020-12-27,manchester,Pennsylvania,Middle Atlantic,Northeast
0.0,26300.0,2568.5,5102.3,DebtCon,Other,35.0,0.0,0.0,261.47087199,0.0,23.0,40.08504815,2021-04-01,hawaiian gardens,California,Pacific,West
0.0,26300.0,5239.4,9330.7,DebtCon,Other,24.0,0.0,1.0,184.65609577,0.0,19.0,23.54869835,2018-04-19,marshall,Texas,West South Central,South
0.0,26300.0,5836.9,8812.4,DebtCon,Other,7.0,0.0,0.0,234.22154725,1.0,20.0,37.158294824,2017-03-01,dardanelle,Arkansas,West South Central,South
0.0,26300.0,5229.6,9104.1,DebtCon,Other,24.0,1.0,2.0,193.85371322,0.0,19.0,24.893781127,2018-02-21,odem,Texas,West South Central,South
0.0,26300.0,,5105.5,DebtCon,Other,,,,70.253394593,,14.0,28.207435743,2019-02-15,westlake village,California,Pacific,West
0.0,26300.0,11495.6,14779.3,DebtCon,Office,3.0,,,296.56015445,2.0,35.0,43.807293163,2020-10-30,orange,Texas,West South Central,South
0.0,26300.0,,4591.3,DebtCon,Other,,,,92.577224078,,13.0,27.924000892,2017-02-19,bridgton,Maine,New England,Northeast
0.0,26300.0,,4347.2,DebtCon,Other,,,,90.080326966,,12.0,28.688500322,2019-03-18,adrian,Missouri,West North Central,Midwest
0.0,26300.0,2553.0,7988.5,DebtCon,Other,,1.0,1.0,105.6387889,2.0,26.0,29.928636834,2021-11-01,waynesville,Georgia,South Atlantic,South
0.0,26300.0,7885.1,10909.0,DebtCon,Office,8.0,0.0,0.0,405.43042921,0.0,44.0,42.341626392,2017-05-30,conway,Arkansas,West South Central,South
0.0,26300.0,18930.2,24977.3,DebtCon,Other,7.0,0.0,0.0,106.60930741,1.0,26.0,42.769386705,2017-07-12,crowley,Louisiana,West South Central,South
0.0,26300.0,9491.6,12752.6,DebtCon,ProfExe,0.0,0.0,0.0,195.84762449,2.0,37.0,36.018495649,2018-07-27,marlborough,New Hampshire,New England,Northeast
0.0,26400.0,4378.1,6603.0,DebtCon,Office,17.0,0.0,0.0,184.3849541,2.0,21.0,31.489905776,2021-08-21,williston,Florida,South Atlantic,South
0.0,26400.0,7916.3,12379.2,DebtCon,Office,0.0,0.0,0.0,310.61455492,0.0,24.0,38.109978597,2018-08-29,north manchester,Indiana,East North Central,Midwest
0.0,26400.0,7367.9,9861.4,DebtCon,Office,10.0,0.0,0.0,151.62870365,0.0,20.0,38.159622791,2017-11-27,ossining,New York,Middle Atlantic,Northeast
0.0,26400.0,13067.2,21253.6,DebtCon,ProfExe,10.0,0.0,0.0,221.50683161,3.0,26.0,20.269918789,2017-10-11,winston salem,North Carolina,South Atlantic,South
0.0,26400.0,12841.3,20730.2,DebtCon,ProfExe,9.0,0.0,0.0,228.01513165,3.0,26.0,17.872195182,2019-06-07,lindsborg,Kansas,West North Central,Midwest
0.0,26400.0,12210.5,16500.0,DebtCon,Mgr,1.0,0.0,0.0,234.4,2.0,24.0,,2020-03-10,hays,Kansas,West North Central,Midwest
0.0,26400.0,15385.3,18876.0,CarImp,Self,2.0,0.0,0.0,172.57083327,0.0,17.0,43.35819405,2018-01-29,north vernon,Indiana,East North Central,Midwest
0.0,26400.0,24090.7,26063.8,CarImp,Self,7.0,1.0,0.0,255.41551402,3.0,51.0,37.652919106,2020-05-14,colchester,Illinois,East North Central,Midwest
0.0,26400.0,13464.2,18271.9,DebtCon,Mgr,0.0,,,122.45686327,,39.0,32.698800459,2018-04-19,mount pleasant,Michigan,East North Central,Midwest
0.0,26400.0,4433.3,6894.5,DebtCon,Office,18.0,0.0,0.0,173.49539211,2.0,21.0,32.349412052,2020-02-26,hidalgo,Texas,West South Central,South
0.0,26400.0,22043.2,28397.8,CarImp,ProfExe,6.0,,5.0,480.35601368,,56.0,33.714239099,2020-10-10,odin,Minnesota,West North Central,Midwest
0.0,26400.0,19641.2,25016.4,DebtCon,Other,9.0,0.0,0.0,97.278349271,1.0,26.0,42.334245998,2021-12-31,harlingen,Texas,West South Central,South
0.0,26400.0,5928.8,8775.3,DebtCon,Other,8.0,1.0,1.0,145.88249239,3.0,29.0,38.972486705,2018-03-06,hudson,Illinois,East North Central,Midwest
0.0,26500.0,2975.1,5750.1,,Office,1.0,0.0,0.0,114.35918901,2.0,7.0,37.075471865,2017-10-22,westminster,Colorado,Mountain,West
0.0,26500.0,2374.2,7787.8,DebtCon,Other,,2.0,1.0,99.37716841,2.0,26.0,28.876723751,2018-03-20,waycross,Georgia,South Atlantic,South
0.0,26500.0,14539.3,18732.4,CarImp,Self,3.0,0.0,0.0,194.22774484,1.0,16.0,40.854864993,2017-06-09,olney,Maryland,South Atlantic,South
0.0,26500.0,,6391.8,DebtCon,Other,25.0,0.0,0.0,135.44094715,0.0,8.0,20.161387851,2020-08-18,northfield,Minnesota,West North Central,Midwest
0.0,26500.0,6334.5,10033.2,DebtCon,Other,16.0,0.0,0.0,139.51054588,0.0,30.0,38.427444569,2019-11-18,longview,Texas,West South Central,South
0.0,26500.0,24078.2,26767.5,CarImp,Self,6.0,0.0,0.0,229.30702576,1.0,50.0,37.740918996,2018-01-22,waxahachie,Texas,West South Central,South
0.0,26500.0,,3896.4,DebtCon,Other,11.0,1.0,,102.75290244,,14.0,20.353582085,2021-09-06,watson,Illinois,East North Central,Midwest
0.0,26500.0,11205.9,17959.9,DebtCon,Sales,15.0,0.0,0.0,313.2053014,0.0,30.0,36.359104168,2020-09-25,williamston,Michigan,East North Central,Midwest
0.0,26500.0,7719.8,13109.0,DebtCon,Office,0.0,0.0,0.0,312.90880367,0.0,24.0,37.830163787,2017-11-02,lindsborg,Kansas,West North Central,Midwest
0.0,26500.0,,6421.1,DebtCon,Other,26.0,0.0,0.0,127.4120114,0.0,10.0,22.289490827,2017-06-27,lincoln,Texas,West South Central,South
0.0,26500.0,8476.9,12777.3,DebtCon,Other,2.0,0.0,0.0,190.86047721,2.0,25.0,42.031639133,2017-06-05,marion,Indiana,East North Central,Midwest
1.0,26500.0,6122.3,9225.5,DebtCon,Other,2.0,0.0,1.0,214.03253889,0.0,17.0,1.8555399803,2017-07-08,hamilton,Virginia,South Atlantic,South
0.0,26500.0,3467.8,6800.0,DebtCon,Mgr,14.0,1.0,0.0,88.3,6.0,16.0,,2020-07-27,williamsburg,Kentucky,East South Central,South
1.0,26500.0,1400.0,4500.0,DebtCon,Other,0.0,0.0,0.0,195.23333333,1.0,7.0,,2020-04-21,watertown,Massachusetts,New England,Northeast
1.0,26500.0,8285.9,,CarImp,Office,0.4,2.0,0.0,177.5,0.0,22.0,,2017-09-22,mount pleasant mill,Pennsylvania,Middle Atlantic,Northeast
0.0,26500.0,7659.9,11904.1,DebtCon,Other,4.0,0.0,0.0,97.265658469,1.0,31.0,40.12650973,2019-02-05,de witt,Arkansas,West South Central,South
0.0,26500.0,13495.2,16545.1,DebtCon,Other,8.0,1.0,0.0,225.32367218,1.0,19.0,35.734856373,2017-06-08,norcross,Georgia,South Atlantic,South
0.0,26500.0,,6108.9,DebtCon,Other,27.0,0.0,0.0,144.19203429,0.0,9.0,22.813867857,2018-09-29,midlothian,Virginia,South Atlantic,South
0.0,26500.0,4782.0,7615.9,DebtCon,Other,24.0,,0.0,282.44500782,0.0,30.0,41.288882375,2017-02-23,morocco,Indiana,East North Central,Midwest
0.0,26500.0,,12269.3,DebtCon,Mgr,9.0,0.0,0.0,153.94242808,0.0,27.0,32.200811209,2019-01-14,northbrook,Illinois,East North Central,Midwest
1.0,26600.0,6289.5,10300.0,DebtCon,Self,1.0,0.0,5.0,187.46666667,2.0,34.0,,2019-09-30,bristol,Rhode Island,New England,Northeast
0.0,26600.0,14898.6,17575.0,DebtCon,Other,1.0,0.0,0.0,197.39171326,0.0,35.0,40.514989578,2017-09-07,hardinsburg,Kentucky,East South Central,South
0.0,26600.0,6115.1,9707.2,DebtCon,Other,16.0,0.0,1.0,133.44811044,0.0,29.0,39.229711537,2018-02-23,dardanelle,Arkansas,West South Central,South
0.0,26600.0,9495.4,13191.3,DebtCon,ProfExe,0.0,1.0,0.0,187.14082357,2.0,37.0,35.270113219,2018-12-23,hazelwood,Missouri,West North Central,Midwest
0.0,26600.0,7849.1,12159.8,DebtCon,Other,4.0,1.0,0.0,84.583010054,1.0,33.0,41.342343086,2018-08-05,north miami beach,Florida,South Atlantic,South
0.0,26600.0,14056.1,20877.5,CarImp,ProfExe,5.0,0.0,0.0,197.52410245,1.0,27.0,36.878389116,2021-04-07,chicago,Illinois,East North Central,Midwest
1.0,26600.0,8484.3,11585.0,DebtCon,Sales,2.0,0.0,0.0,137.53887762,2.0,37.0,42.571889924,2018-05-09,havre de grace,Maryland,South Atlantic,South
0.0,26600.0,4961.0,7835.5,DebtCon,Other,23.0,,0.0,278.60356404,0.0,30.0,39.529903612,2019-06-03,lompoc,California,Pacific,West
0.0,26600.0,12823.8,16531.6,DebtCon,Mgr,1.0,0.0,0.0,236.06597186,2.0,23.0,36.939319169,2021-10-15,nolensville,Tennessee,East South Central,South
0.0,26600.0,12250.1,15328.0,DebtCon,Mgr,2.0,0.0,0.0,289.58172299,0.0,25.0,38.129711796,2021-07-13,north bend,Oregon,Pacific,West
0.0,26700.0,14619.3,18520.0,DebtCon,ProfExe,11.0,0.0,0.0,156.2294564,0.0,36.0,39.210272093,2021-07-19,duluth,Georgia,South Atlantic,South
0.0,26700.0,4078.5,7560.1,DebtCon,Mgr,14.0,1.0,0.0,98.240520895,5.0,15.0,34.154228193,2017-12-01,hesperia,California,Pacific,West
0.0,26700.0,14424.3,17609.6,DebtCon,Other,1.0,0.0,0.0,194.67979612,0.0,34.0,40.479243579,2017-07-05,magnolia,Texas,West South Central,South
0.0,26700.0,7346.8,10877.4,DebtCon,ProfExe,11.0,0.0,0.0,290.08059139,1.0,32.0,39.042204499,2019-01-05,woodbridge,California,Pacific,West
0.0,26700.0,,12017.9,DebtCon,Mgr,8.0,0.0,0.0,162.12582,0.0,27.0,35.095519931,2020-12-15,north haven,Connecticut,New England,Northeast
0.0,26700.0,8196.8,11464.7,DebtCon,ProfExe,10.0,0.0,1.0,126.70731968,0.0,19.0,27.056726972,2020-05-01,opa locka,Florida,South Atlantic,South
0.0,26700.0,2336.1,5548.3,DebtCon,Other,36.0,0.0,0.0,280.80760568,1.0,23.0,39.891654292,2020-01-15,hazelwood,Missouri,West North Central,Midwest
0.0,26700.0,18618.5,23348.0,DebtCon,ProfExe,0.0,0.0,0.0,290.57883702,1.0,32.0,41.741201045,2018-09-16,dardanelle,Arkansas,West South Central,South
0.0,26700.0,12955.9,17004.2,DebtCon,Mgr,1.0,0.0,0.0,232.64617336,1.0,24.0,34.117532893,2020-12-15,loganville,Georgia,South Atlantic,South
0.0,26700.0,1859.0,5346.2,DebtCon,Other,25.0,0.0,0.0,111.99557084,1.0,11.0,22.959806769,2017-01-26,nyssa,Oregon,Pacific,West
0.0,26800.0,14972.9,18302.7,DebtCon,ProfExe,7.0,0.0,0.0,331.25655711,0.0,34.0,37.000883221,2017-06-18,odin,Minnesota,West North Central,Midwest
0.0,26800.0,13359.4,17325.5,DebtCon,Other,8.0,0.0,0.0,215.968328,1.0,19.0,36.946997493,2017-03-15,denmark,South Carolina,South Atlantic,South
0.0,26800.0,14577.2,19313.5,DebtCon,ProfExe,12.0,0.0,0.0,147.93879535,0.0,36.0,40.904321038,2017-03-07,woodbridge,Virginia,South Atlantic,South
0.0,26800.0,9689.5,14448.2,DebtCon,Mgr,23.0,0.0,0.0,201.96787517,0.0,13.0,40.162160653,2018-08-19,new orleans,Louisiana,West South Central,South
0.0,26800.0,14847.1,18328.4,DebtCon,ProfExe,4.0,0.0,0.0,323.26238295,0.0,35.0,37.272271308,2020-01-14,harlingen,Texas,West South Central,South
0.0,26800.0,13930.9,16662.1,DebtCon,Other,5.0,0.0,0.0,217.21148262,0.0,20.0,35.18585706,2017-08-30,columbia,South Carolina,South Atlantic,South
1.0,26800.0,8914.6,12892.3,DebtCon,Mgr,7.0,2.0,1.0,114.46195526,7.0,16.0,2.8302971697,2018-03-21,manassas,Virginia,South Atlantic,South
0.0,26800.0,12419.9,16640.4,DebtCon,Mgr,1.0,0.0,0.0,243.94209954,2.0,23.0,34.509656884,2017-01-05,north attleboro,Massachusetts,New England,Northeast
0.0,26800.0,4623.6,6271.1,DebtCon,Office,17.0,0.0,0.0,175.07505804,1.0,22.0,33.059933638,2018-03-10,morrison,Colorado,Mountain,West
0.0,26800.0,3548.5,7494.9,DebtCon,Mgr,14.0,0.0,0.0,84.766624812,5.0,15.0,36.191458547,2019-07-04,watervliet,New York,Middle Atlantic,Northeast
0.0,26800.0,14574.5,21140.0,CarImp,ProfExe,6.0,0.0,0.0,184.71163469,1.0,27.0,39.848391232,2018-10-17,orangeville,Pennsylvania,Middle Atlantic,Northeast
0.0,26800.0,21316.5,28206.8,CarImp,ProfExe,5.0,,4.0,476.72828095,,55.0,31.181661193,2017-08-29,little hocking,Ohio,East North Central,Midwest
1.0,26800.0,13821.6,17005.2,DebtCon,ProfExe,10.0,0.0,0.0,199.73871138,1.0,29.0,76.421478047,2018-02-23,chattanooga,Tennessee,East South Central,South
1.0,26800.0,1845.9,5390.7,DebtCon,Other,0.0,0.0,0.0,200.41702708,0.0,6.0,71.512110567,2019-10-09,waynesboro,Virginia,South Atlantic,South
0.0,26900.0,7498.2,12697.2,DebtCon,Office,0.0,0.0,0.0,315.81891124,0.0,23.0,38.325989849,2019-07-31,linden,North Carolina,South Atlantic,South
0.0,26900.0,,3539.7,DebtCon,Other,7.0,0.0,,85.250840722,,13.0,20.837255468,2021-12-14,morganton,North Carolina,South Atlantic,South
0.0,26900.0,6944.6,10459.0,DebtCon,ProfExe,11.0,0.0,0.0,287.27599243,1.0,32.0,41.499060427,2017-09-16,webster,Texas,West South Central,South
0.0,26900.0,5741.4,9291.6,DebtCon,Office,0.0,0.0,0.0,70.281905709,0.0,22.0,34.396301781,2020-12-21,casa grande,Arizona,Mountain,West
0.0,26900.0,11563.8,14544.0,DebtCon,Office,4.0,,,294.70019205,2.0,36.0,43.908645333,2018-03-03,coventry,Rhode Island,New England,Northeast
1.0,26900.0,6900.0,10650.0,DebtCon,Sales,0.6,0.0,1.0,115.7,2.0,19.0,,2018-08-11,aumsville,Oregon,Pacific,West
0.0,26900.0,6714.4,9292.3,DebtCon,Other,16.0,0.0,0.0,89.112173485,1.0,17.0,32.791478032,2019-04-09,cuthbert,Georgia,South Atlantic,South
0.0,26900.0,4788.2,7885.4,DebtCon,Other,11.0,0.0,0.0,132.34739209,0.0,19.0,41.130706684,2017-06-16,hiddenite,North Carolina,South Atlantic,South
0.0,26900.0,9832.4,12921.0,DebtCon,ProfExe,0.0,1.0,0.0,185.20581113,3.0,38.0,34.650649126,2017-12-20,mcdonald,Pennsylvania,Middle Atlantic,Northeast
0.0,26900.0,5407.1,8555.7,DebtCon,Office,0.0,0.0,2.0,91.209976228,0.0,22.0,34.597191903,2017-11-15,cumberland city,Tennessee,East South Central,South
0.0,26900.0,11372.4,15196.9,DebtCon,Office,4.0,,,294.89276272,1.0,36.0,42.397248986,2017-11-22,manchester,Michigan,East North Central,Midwest
0.0,26900.0,7284.8,10173.6,DebtCon,Office,10.0,0.0,0.0,131.4096343,0.0,21.0,36.369027462,2018-01-21,lithia,Florida,South Atlantic,South
0.0,26900.0,4576.3,7379.7,DebtCon,Other,23.0,,0.0,291.59168152,1.0,29.0,39.370858155,2020-11-17,cottonwood,Arizona,Mountain,West
0.0,26900.0,21569.2,28655.5,CarImp,ProfExe,8.0,,5.0,468.1781224,,55.0,30.55300542,2017-01-19,waynesboro,Virginia,South Atlantic,South
1.0,27000.0,7921.8,11572.1,DebtCon,Other,9.0,0.0,0.0,280.3437201,0.0,35.0,33.227763077,2017-09-04,,District of Columbia,South Atlantic,South
0.0,27000.0,7791.0,11759.0,DebtCon,Other,4.0,0.0,0.0,91.874211097,2.0,31.0,38.497154977,2020-08-24,campbellsville,Kentucky,East South Central,South
0.0,27000.0,5037.5,7065.6,DebtCon,Other,8.0,0.0,0.0,125.71604137,1.0,20.0,43.133844895,2019-02-10,harwood heights,Illinois,East North Central,Midwest
0.0,27000.0,1371.8,3568.4,DebtCon,Other,16.0,2.0,0.0,122.29444677,1.0,18.0,24.355759583,2017-01-12,monee,Illinois,East North Central,Midwest
0.0,27000.0,14490.1,17809.3,DebtCon,ProfExe,7.0,0.0,0.0,331.1139721,0.0,34.0,40.566551898,2019-08-14,wayland,Michigan,East North Central,Midwest
0.0,27000.0,4548.2,7700.0,DebtCon,Office,0.8,0.0,0.0,164.3,3.0,19.0,,2017-08-09,o fallon,Missouri,West North Central,Midwest
1.0,27000.0,12400.0,16200.0,DebtCon,Other,0.8,0.0,2.0,166.36666667,1.0,34.0,,2018-04-04,milton,Florida,South Atlantic,South
0.0,27000.0,5451.5,8253.9,DebtCon,Other,20.0,0.0,0.0,203.8613989,0.0,26.0,37.11235228,2018-10-27,mound bayou,Mississippi,East South Central,South
0.0,27000.0,4588.0,8242.5,DebtCon,Other,21.0,0.0,0.0,212.64422077,0.0,27.0,36.997793604,2017-10-02,mesa,Arizona,Mountain,West
0.0,27000.0,5483.4,8539.1,DebtCon,Other,9.0,0.0,1.0,132.57854459,2.0,30.0,39.305739117,2019-12-31,portsmouth,New Hampshire,New England,Northeast
0.0,27000.0,,3844.1,DebtCon,Other,8.0,1.0,,85.179503348,,14.0,23.691176013,2019-08-06,magnolia,Texas,West South Central,South
0.0,27000.0,6063.1,8609.1,DebtCon,Other,24.0,0.0,2.0,200.14145359,1.0,20.0,26.248756632,2021-09-12,nyssa,Oregon,Pacific,West
0.0,27000.0,2316.0,5807.4,DebtCon,Other,36.0,0.0,0.0,275.84323074,1.0,24.0,40.133220412,2017-11-25,willis,Texas,West South Central,South
0.0,27000.0,,6184.4,DebtCon,Other,26.0,0.0,0.0,133.09973693,0.0,8.0,22.71865262,2019-09-09,holyoke,Massachusetts,New England,Northeast
0.0,27000.0,,3835.6,DebtCon,Other,8.0,0.0,,87.474223059,,13.0,20.927415374,2021-09-09,melrose park,Illinois,East North Central,Midwest
1.0,27100.0,6384.4,10100.0,DebtCon,Other,8.0,1.0,1.0,128.8,0.0,22.0,,2018-02-26,chandler,Arizona,Mountain,West
0.0,27100.0,14030.5,23730.2,CarImp,ProfExe,27.0,0.0,0.0,349.51426763,2.0,18.0,37.420847161,2018-05-05,windsor,Vermont,New England,Northeast
0.0,27100.0,4409.5,7758.7,DebtCon,Mgr,14.0,1.0,0.0,92.140029015,6.0,15.0,33.535547201,2021-09-21,weatherford,Texas,West South Central,South
0.0,27100.0,2449.4,7747.9,DebtCon,Other,,1.0,1.0,101.3129167,1.0,26.0,31.124553856,2018-04-28,montclair,New Jersey,Middle Atlantic,Northeast
0.0,27100.0,,3168.1,CarImp,Other,23.0,0.0,0.0,92.514030362,2.0,15.0,29.741908938,2021-11-27,o fallon,Missouri,West North Central,Midwest
0.0,27100.0,3364.9,6321.4,,Office,2.0,0.0,0.0,113.03673652,2.0,6.0,37.837863874,2020-08-27,cedar city,Utah,Mountain,West
0.0,27100.0,2047.9,4673.5,DebtCon,Other,24.0,0.0,0.0,103.81628973,0.0,10.0,24.258677221,2020-01-26,westminster,California,Pacific,West
0.0,27100.0,11820.0,15973.9,DebtCon,ProfExe,6.0,0.0,1.0,117.15216054,3.0,27.0,34.206008445,2018-01-21,helper,Utah,Mountain,West
0.0,27100.0,2049.7,7424.4,DebtCon,Other,,1.0,2.0,93.060342618,1.0,25.0,27.361339812,2019-10-26,woodbridge,California,Pacific,West
0.0,27200.0,7073.0,9375.2,DebtCon,Office,8.0,0.0,0.0,165.91933287,0.0,20.0,36.170905486,2020-05-09,cookeville,Tennessee,East South Central,South
0.0,27200.0,14572.5,17919.7,DebtCon,Other,1.0,0.0,0.0,183.37628836,0.0,34.0,40.287479925,2017-11-27,west new york,New Jersey,Middle Atlantic,Northeast
0.0,27200.0,8389.4,12130.2,DebtCon,ProfExe,6.0,0.0,1.0,124.2746965,0.0,18.0,29.732489312,2019-08-14,churchton,Maryland,South Atlantic,South
0.0,27200.0,11047.0,18098.2,DebtCon,Sales,17.0,0.0,0.0,295.47144922,1.0,30.0,34.766949696,2021-01-11,mobile,Alabama,East South Central,South
0.0,27200.0,6100.0,10404.4,DebtCon,Other,16.0,0.0,1.0,141.98123448,0.0,30.0,39.546507583,2019-12-09,harwood heights,Illinois,East North Central,Midwest
0.0,27200.0,10168.0,13486.4,DebtCon,Office,10.0,0.0,1.0,150.59619803,0.0,29.0,40.880494666,2019-09-03,west covina,California,Pacific,West
0.0,27200.0,9754.1,12636.8,DebtCon,ProfExe,0.0,1.0,0.0,186.77854794,3.0,38.0,34.81068944,2019-11-18,oreland,Pennsylvania,Middle Atlantic,Northeast
1.0,27200.0,6111.8,3518.4,DebtCon,Sales,10.0,4.0,2.0,134.6489043,7.0,23.0,45.25528966,2019-08-28,hazlehurst,Mississippi,East South Central,South
0.0,27200.0,2407.0,5821.6,DebtCon,Other,35.0,0.0,0.0,273.34175724,0.0,24.0,37.639947331,2017-04-22,watson,Illinois,East North Central,Midwest
0.0,27200.0,5838.3,9248.4,DebtCon,Other,22.0,1.0,2.0,170.07232349,1.0,20.0,23.809820262,2017-10-18,hampstead,Maryland,South Atlantic,South
0.0,27300.0,6687.8,9365.6,DebtCon,Office,11.0,0.0,0.0,153.79590463,0.0,20.0,39.085006344,2018-03-12,west frankfort,Illinois,East North Central,Midwest
0.0,27300.0,7231.4,11883.9,DebtCon,Other,5.0,0.0,0.0,99.693832459,1.0,31.0,42.343420263,2019-05-13,webster,Massachusetts,New England,Northeast
0.0,27300.0,4402.6,7159.7,DebtCon,Other,22.0,,1.0,287.22679628,0.0,30.0,38.486948668,2021-04-24,orange park,Florida,South Atlantic,South
0.0,27300.0,9737.3,12610.2,DebtCon,Office,10.0,0.0,1.0,139.13259829,0.0,28.0,39.173553951,2017-12-22,olympia,Washington,Pacific,West
0.0,27300.0,5597.3,9350.3,DebtCon,Other,22.0,0.0,1.0,167.74173154,0.0,19.0,26.210175973,2021-08-15,hemet,California,Pacific,West
0.0,27300.0,5322.3,8669.6,DebtCon,Office,0.0,0.0,0.0,96.070687876,0.0,22.0,34.517790505,2019-04-18,columbia,South Carolina,South Atlantic,South
0.0,27300.0,13582.3,18541.6,DebtCon,Mgr,1.0,,,135.35974766,,38.0,32.794976443,2017-07-24,hopkinsville,Kentucky,East South Central,South
1.0,27300.0,10622.1,13772.7,DebtCon,Self,3.0,0.0,0.0,300.57451085,3.0,45.0,32.560359399,2018-11-17,hallandale,Florida,South Atlantic,South
0.0,27300.0,3763.6,7332.8,DebtCon,Mgr,12.0,0.0,0.0,80.792693759,6.0,16.0,34.268228014,2017-02-06,watsontown,Pennsylvania,Middle Atlantic,Northeast
0.0,27300.0,,3753.1,CarImp,Other,22.0,0.0,0.0,82.660269477,2.0,14.0,29.609847557,2018-01-18,cottonwood,Arizona,Mountain,West
0.0,27300.0,12726.0,21295.3,DebtCon,ProfExe,9.0,0.0,0.0,244.1654213,3.0,26.0,21.241194773,2020-09-08,winston-salem,North Carolina,South Atlantic,South
0.0,27300.0,,4327.7,DebtCon,Other,9.0,0.0,,101.88661478,,14.0,20.808196179,2018-03-01,webster,Texas,West South Central,South
0.0,27300.0,14995.0,17730.9,DebtCon,ProfExe,6.0,0.0,0.0,328.16812274,0.0,35.0,39.159553757,2020-03-07,oak park,Illinois,East North Central,Midwest
0.0,27300.0,,11670.8,DebtCon,Mgr,11.0,0.0,0.0,175.20096024,0.0,26.0,33.747826295,2019-12-24,crofton,Maryland,South Atlantic,South
0.0,27300.0,14077.3,18841.4,DebtCon,ProfExe,12.0,0.0,0.0,144.09346485,0.0,37.0,41.482803685,2021-04-23,circleville,Ohio,East North Central,Midwest
0.0,27400.0,9990.0,14343.7,DebtCon,Mgr,21.0,0.0,0.0,211.10827714,0.0,12.0,39.110297625,2019-03-12,morton,Mississippi,East South Central,South
1.0,27400.0,11336.4,14652.0,CarImp,Office,16.0,1.0,1.0,284.3680179,2.0,13.0,34.627659402,2019-10-06,haledon,New Jersey,Middle Atlantic,Northeast
0.0,27400.0,,3985.8,DebtCon,Other,11.0,1.0,,87.379007649,,14.0,20.588214357,2021-04-12,woodbridge,California,Pacific,West
0.0,27400.0,,12162.5,DebtCon,Mgr,7.0,1.0,0.0,154.43784762,0.0,27.0,33.373813672,2020-07-29,hingham,Massachusetts,New England,Northeast
0.0,27400.0,19549.7,24635.4,DebtCon,Other,8.0,0.0,0.0,89.264427411,1.0,25.0,39.664822994,2019-08-05,hobe sound,Florida,South Atlantic,South
0.0,27400.0,5129.8,9001.0,DebtCon,Other,6.0,1.0,0.0,146.65622021,3.0,29.0,42.159936538,2020-07-22,bridgeville,Delaware,South Atlantic,South
1.0,27400.0,2393.9,5687.4,DebtCon,Office,3.0,0.0,1.0,197.8,0.0,11.0,,2017-11-16,danville,Alabama,East South Central,South
0.0,27400.0,4657.5,8526.3,DebtCon,Office,1.0,0.0,0.0,155.64704116,2.0,19.0,39.489317202,2017-03-24,fairborn,Ohio,East North Central,Midwest
0.0,27400.0,10095.1,14930.5,DebtCon,Mgr,21.0,0.0,0.0,194.53302791,0.0,13.0,41.644172047,2021-11-25,manitou springs,Colorado,Mountain,West
0.0,27400.0,4137.0,7052.8,DebtCon,Office,18.0,0.0,0.0,180.20434499,1.0,21.0,33.495088701,2021-07-26,healdsburg,California,Pacific,West
